,event,channel,time,time_len,integral,ampl,npeaks,is_sat
182,12,CH1,4.605035e-06,2.2239999999999977e-07,7.366122619048172e-11,0.000577890625,0.0,False
183,12,CH1,4.837035e-06,1.1360000000000006e-07,2.2643511904763598e-11,0.00024329241071428565,0.0,False
184,12,CH1,5.552235e-06,3.1359999999999984e-07,1.727967559523939e-10,0.0010865959821428572,1.0,False
185,12,CH1,5.889835e-06,1.439999999999998e-07,4.7882815476194065e-11,0.000530718005952381,0.0,False
186,12,CH1,7.413035e-06,2.975999999999995e-07,1.47295505952392e-10,0.0008159858630952379,1.0,False
187,13,CH1,-1.835285e-06,1.648000000000001e-07,6.298270238094045e-11,0.0006598102678571429,0.0,False
188,13,CH1,-9.21685e-07,5.280000000000005e-08,1.3452761904759352e-11,0.0003270721726190476,0.0,False
189,13,CH1,-1.9285e-08,1.72e-06,4.099390583332556e-09,0.012045078125,5.0,False
190,13,CH1,1.774315e-06,1.5199999999999977e-07,4.528105952380093e-11,0.00042431919642857137,0.0,False
191,13,CH1,2.545515e-06,4.608000000000003e-07,7.100236845236748e-10,0.00385899181547619,1.0,False
192,13,CH1,3.691115e-06,3.056000000000005e-07,1.9701410714281976e-10,0.0014203013392857142,1.0,False
193,13,CH1,6.473515e-06,3.5200000000000103e-08,7.239744047617673e-12,0.00024656622023809516,0.0,False
194,13,CH1,7.113515e-06,6.880000000000009e-08,1.902282142856782e-11,0.00036925967261904763,0.0,False
195,14,CH1,-1.648885e-06,9.600000000000001e-08,2.77593035714233e-11,0.00041211681547619045,0.0,False
196,14,CH1,-1.301685e-06,1.4400000000000023e-08,2.2534285714281436e-12,0.00017893229166666665,0.0,False
197,14,CH1,-1.8485e-08,1.2463999999999998e-06,3.6205838452374095e-09,0.007571863839285714,2.0,False
198,14,CH1,1.661515e-06,1.8559999999999997e-07,8.337330357141275e-11,0.0008128608630952381,0.0,False
199,14,CH1,1.875915e-06,1.1199999999999994e-08,1.717273809523484e-12,0.00018570312499999997,0.0,False
200,14,CH1,2.111115e-06,2.719999999999997e-07,1.535924583333042e-10,0.0011089174107142856,1.0,False
201,14,CH1,2.701515e-06,3.423999999999999e-07,1.9974917261900975e-10,0.0012410602678571427,1.0,False
202,14,CH1,3.914315e-06,3.2479999999999984e-07,1.4810377380949573e-10,0.0009925483630952381,1.0,False
203,14,CH1,4.920715e-06,5.119999999999961e-08,1.2028970238092954e-11,0.00028101562499999996,0.0,False
204,14,CH1,4.995915e-06,8.799999999999984e-08,2.888677380951833e-11,0.0004899441964285713,0.0,False
205,14,CH1,5.085515e-06,3.2000000000002404e-09,2.7450595238090034e-13,0.00017156622023809523,0.0,False
206,14,CH1,6.789515e-06,1.439999999999998e-07,5.127079166665695e-11,0.0005708965773809523,0.0,False
207,15,CH1,-1.561525e-06,3.680000000000001e-08,7.727940476191054e-12,0.00025281622023809523,0.0,False
208,15,CH1,-1.5925e-08,1.5904e-06,5.726551672619477e-09,0.019182652529761906,3.0,False
209,15,CH1,1.715275e-06,3.839999999999992e-08,8.03804166666727e-12,0.0002494680059523809,0.0,False
210,15,CH1,1.756875e-06,3.2000000000000287e-09,2.758154761904968e-13,0.00017238467261904757,0.0,False
211,15,CH1,1.918475e-06,3.760000000000003e-07,2.919755833333553e-10,0.0018897953869047618,1.0,False
212,15,CH1,3.608075e-06,7.679999999999984e-08,2.167320833333496e-11,0.00037409598214285713,0.0,False
213,15,CH1,4.884875e-06,3.4879999999999995e-07,2.769962440476398e-10,0.002038232886904762,1.0,False
214,16,CH1,-1.645365e-06,9.600000000000001e-08,3.061692261904991e-11,0.00044113467261904757,0.0,False
215,16,CH1,-1.533365e-06,3.2000000000000075e-08,5.8073988095242454e-12,0.00020177455357142855,0.0,False
216,16,CH1,-1.493365e-06,1.919999999999996e-08,3.1295654761907113e-12,0.00018436383928571427,0.0,False
217,16,CH1,-1.6565e-08,1.5248e-06,5.2125708571432495e-09,0.01271055431547619,4.0,False
218,16,CH1,2.485835e-06,2.0960000000000008e-07,1.269974404762e-10,0.0011096614583333332,1.0,False
219,16,CH1,3.564235e-06,1.663999999999998e-07,6.881316071429089e-11,0.0007549739583333333,1.0,False
220,16,CH1,5.322635e-06,1.3439999999999993e-07,3.734280357143137e-11,0.00041985491071428566,0.0,False
221,16,CH1,5.855435e-06,5.920000000000021e-08,1.329697619047719e-11,0.00028012276785714283,0.0,False
222,16,CH1,6.777035e-06,4.799999999999937e-08,1.1561148809524677e-11,0.00028458705357142853,0.0,False
223,16,CH1,7.485835e-06,1.0559999999999946e-07,2.951217261904983e-11,0.0003701525297619047,0.0,False
224,17,CH1,-1.838805e-06,2.704e-07,9.300176190476889e-11,0.0005887537202380952,0.0,False
225,17,CH1,-6.82005e-07,1.76e-07,5.5435077380956525e-11,0.00047945312499999995,0.0,False
